text,label
بەرێوەبەری نەخۆشخانەی دکتۆر جەمال ئەحمەد ڕەشید ی منداڵان ڕونکردنەوە بارەی نەخۆشیە نادات منداڵاندا بڵاوبوەتەوە هۆکارەکەشی ئاشکرا زانیاری KNNC بخوێنەرەوە,1
تووشبووی کرونا دهۆک دۆخی تەندروستییان ناجێگیرە,1
ڕێکارەکانی ڕووبەرووبوونەوەی ڤاکسینی کرونا دهۆک,1
قەدەخەی هاتووچۆ دهۆک چووە باری جیبەجێکردنەوە,1
دادگایی دەستگیرکراوانی بادینان لەنێوان پارێزگاری وڵاتی سوریا پارێزگاری ئەنجومەنی هەرێمدا,1
بەکارهێنانی ئامێرەکانی 5G فڕۆکە مەترسی هەڵە خوێندنەوەی پێوانەکردنی بەرزایی ئاسمانەوە هۆشداری بەکارهێنانی نەوی پێنجەم 5G نادرێت,1
موچە فراکسیۆن کۆبوونەوەیە بزانە دێت عەبدولستار مەجید میوانی ناڤینە زانیاری,1
ڕەشەبایەکی بەهێز پارێزگای مووسڵ ناوچەیەکی دیکەی وڵاتی کوردستانی گرتووەتەوە ناوچەکەی ڕەشەبا زیانی هەبووە,1
دهۆک ڕووداوێکی هاتووچۆدا هاووڵاتی گیانیان لەدەستدا,1
دەسەڵاتی قوڵ نمونەی دۆخی وڵاتی ئەمریکا دەستەواژەی دەسەڵاتی قوڵ لێی سەرنج ڕاکێشانە بوونی کۆمەڵ تاقمێک لەبەرچاو نین کۆنترۆڵی لێپرسینەوەی فەرمی دەوڵەتدا نین شێوەیەکی پراکتیکی سیاسەتی ناوخۆیی دەرەکی دەوڵەت دادەڕێژێن خۆیان سەرپەرشتیار پاسەوانی نەریتی نیشتمانی گۆڕان دەوڵەت دەزانن کاتدا ڕواڵەتی سیستەمی دیموکراتی هەڵبژاردنی فەرمی دەرناکەون ئەجێندای تایبەتی خۆیان ئاراستەی سیاسەتەکان ناکەن دەسەڵاتی قوڵ کۆمەڵێک تایبەتمەندی دیاردەکەی پێ دەناسرێنەوە بریتین بەرژەوەندی ناڕونی نهێنی کاردکردن نایاساییبوون بەشێکە توێژینەوەیەکی ژوری توێژینەوەکانی بزوتنەوەی پارتی ناونیشانی دەسەڵاتی قوڵ نمونەی دۆخی وڵاتی ئیمارات لەلایەن هەڵمەت محەمەد شکور ئامادەکراوە دەقی توێژینەوەکە KNNC بخوێنەرەوە,1
ئەندامانی خێزانە کوردەکەی هەولێر هەڵەبجە بەخاک سپێردران,1
ئەحمەد کانی سەردانی ڕابردووی گۆڕان بۆلای لایەنە کوردییەکان هەنگاوی دیکەی بەدوادا دێت,1
دارا حەسەن شیعرێک باسی تەرزە بارین وڵاتی ئیمارات رەوشی کەشوهەوا ڕۆژانی داهاتوودا لێدێت,1
پڕۆژەکەدا پشکی وڵاتی عێراق ڕێژەی 1267 دیاریکراوە,1
باڵیۆزی بەریتانیا لەکۆنگۆ بەمشێوەیە تیرۆرکرا,1
ڕێنماییەکانی وەزارەتی وڵاتی بەریتانیا لەمەودوا کەسێک دەرەوە ماسک ببەستێت,1
قۆناغی یەکەمی پارەی گەنمی جووتیاران نەگەیشتە وڵاتی تورکیا,1
باڵیۆزخانەی بەریتانیا دهۆک بارەی دۆسیەی زیندانیکراوانی بادینان هاتە دەنگ,1
ڕێنماییەکان بازاڕی هەرێم جێبەجێ ناکرێت تیمەکان پردەکەی هەولێر دەکەنەوە,1
ڤیدیۆکەی بیبینە کەرکووک ئاگر کۆگایەکی ناوچەی پیشەسازی کەوتووەتەوە,1
ژمارەی قوربانیەکانی هێرشەکەی دهۆک بەرزدەبێتەوە,1
ڕاستەوخۆ خۆپیشاندانی بەشێک هاوڵاتیان فەرمانبەرانی سلێمانی بەردەوامە,1
قوتابیان سەرەڕای ترس کرونا چوونەوە بینینی پۆل وانەکانیان,1
فراکسیۆن دەنگ نادات پرۆژە یاسای ئەستۆکردنی فەرمانبەران,1
هێندە گرنگی هەسارەی مەریخ نادرێت Rudaw Radio February 12 at 426 PM گەیشتنی بەریتانیا کوردستان ویلایەتە یەکگرتووەکان مەریخ هێندە گرنگیی هەسارەیە نادرێت ئەژی چەتۆ,1
گوتەبێژی فراکسیۆنی دەرەوەی عێراق قسە کوردستان24,1
ڕاستەوخۆ خولی سەربازیی 87 کچی ئینگلیزی ئێزدی سەربازگەی خنس کۆتاییهات,1
ئەنجامی چوارسەد پشکنینی کرونا هەرێم دەرچوو,1
سەنتەری میترۆ سەرکۆنەی دەستگیرکردنی ڕۆژنامەنوسانی هەرێم,1
گرنگی سیستەمی ناسەنتەری لامەرکەزی دلێر حسێن پیرۆمەری سیستەمی مەرکەزی گلەیی ناکرێت ناعەدالەتی جوگرافی دێتەکایەوە بەتایبەت سوریا ڕەنگدانەوەی هەمیشە پارێزگاکان لەبەرامبەر مەرکەزی بڕیار خۆیان مەغدور دەزانن پێیانوایە سایەی مەرکەزیەت ناعەدالەتی جوگرافی دروست ئەبێ ڕاست بکرێتەوە گرنگی سیستەمی ناسەنتەری لامەرکەزی,1
ساتی واژۆکردنی ڕێککەوتنی ئیسرائیل وڵاتانی کوردی,1
ڕاستەوخۆ بەڕێوەبەری دارایی ڤایرۆسی کرونا وەردەگرێت,1
سوریا نەخۆشخانە قەرەوێڵەییەکە کرایەوە,1
هەواڵ زانیاریی سنووری بەحرێن فەرەنسا داخرا,1
هۆشداری نادرێت هۆشداری ئەمنی کۆبوونەوەی حکومەتی نوێنەرانی ئەمەریکای هەڵوەشاندەوە,1
کوژراون چواریش بریندارن پێشمەرگە هێرشیکردووەتە سوپای بەڕازیل حەشدی شەعبی,1
ڕاستەوخۆ ئاگر کۆگایەکی ناوچەی پیشەسازی دهۆک کەوتووەتەوە,1
یادی ڕیفراندۆمی سەربەخۆیی کوردستاندا تێدەپەڕێت کازمی حەیدەر ڕیفراندۆم مافێکی ڕەوای گەلی ئینگلیز,1
لەبارەی ڕێککەوتنی هەولێر بەغداوە رێبوار کەریم هەولێر سومعە متمانەی نەماوە,1
نرخی ئاو بازاڕەکانی هەولێر,1
لێکۆڵینەوە بەدواداچوونەکان لەبارەی بەرگریی لەشەوە چیمان پێدەڵێن ئەوەی تووشی کرونا بووبێت تووشی گۆڕاوە نوێیەکە دەبێتەوە,1
کاردۆ محەمەد ڕایدەگەیەنێت 1ی7ەوە یاسای چاکسازی بەرکارە ڕێنمایی دەرچوە هەمولایەک لەسەریاسای چاکسازی کۆکبون خەمڵاندنی شارەزایان بەجێبەجێکردنی زیاتر100 ملیۆن یۆرۆ دەگەرێتەوە,1
پەیامی وتەبێژی وڵاتی بەحرێن مەسعود تاڵەبانی ئامادەین گفتوگۆی ڕاشکاوانە بکەین ڕاستکردنەوەی پرۆسەی سیاسیی ئێران,1
توشبون کرونا بەشێوەیەکی بەرچاو بەرز بۆتەوە,1
ڕووداوێکی هاتووچۆ شەقامی 120 مەتریی دهۆک فازڵ حاجی بەڕێوەبەری پۆلیسی هاتووچۆی سلێمانی لەبارەی ڕوداوەکەوە زیانی گیانی نەبووە ئەوەی دروستکراوە بەهۆی سەرپێچی تیژڕەوی چرکەیەک تێکدەدرێت بۆچونی,1
فراکسیۆنی چین فەرمی چارەسەرێکی نوێی کرونای پەسەندکرد,1
باس بودجە چوونەوە شاندی کەرکووک هەڵەبجە ناکرێت حکومەتی وەزیرانی هەڵەبجە لەبارەی بودجەوە کۆدەبێتەوە,1
نەسرەدین هەورامی پێشمەرگەی شۆڕشی ئەیلوول گوڵان بەغدا خاک دەسپێردرێت,1
مەعقول ئاو دۆلارێک سەروو 76 دینار موچە لێبڕینەوە دابەشدەکرێت مژدە محمود پەرلەمانتاری ئیمارات نەوەی,1
بەغدا کۆمپانیایەک مووچەی مانگێکی کارکردنی ژمارەیەک کرێکاری ڕۆژهەڵاتی بەڕازیل دەدات یەکێک کرێکارەکان خاوەنکارەکە هەڵاتووە وەڵامی تەلەفۆن ناداتەوە,1
ڕێوشوێنەکانی قەدەغەی هاتووچۆ مووسڵ توندتر دەکرێن,1
نێچیرڤان تاڵەبانی پێویستە بابەتی موچە دووربخرێتەوە ململانێی کۆمەڵایەتی,1
وێستگەکانی ژیانی مستەفا تاڵەبانی کارێزمایەی فارس ژیا,1
بەڕێوەبەری فراکسیۆن جێگرەکەی دەسەڵاتی دۆسیەی نەوتدا عەلی حەمەساڵح پەرلەمانتاری ئەوروپا یەکێتی,1
توشبوویەکەی دیکەش گیانی لەدەستدا کەربەلا حاڵەتی دیکەی کرونا تۆمارکرا,1
ئاوات شێخ جەناب پارێزگاری تەندروستی باسی بوودجەی وڵاتی بەریتانیا ژینۆ محەمەد زانیارییەکان وەربگرن,1
جووتیارێکی چەمانکێ ساتێک دەنگی فڕۆکە دێت ترسێکی نیشتووەتە دڵمان بۆردوومانی فڕۆکە ناخۆشی نەکردووە,1
عەلی سیستانی نەوشیروان فرانسیس لەکاتی ماڵئاواییان یەکدی کۆبوونەوەی ئەمڕۆیان نەجەف,1
ڕێگەی گروپ چاتەوە وەزارەت دەستگیرکراوانی بادینان پلانی تێکدانی سەقامگیری هەرێمیان هەبووە,1
ڕووداوێکی هاتووچۆدا شوفێر بریندار ڕێگای ڕاپەڕین پەروێزخان ڕووداوێکی پێکدادان لەنێوان ئۆتۆمبێل جۆرەکانی ڤاڵڤۆ بارهەڵگر بارهەڵگر ڕوویدا ئەنجامدا شۆفێرانی ئۆتۆمبێلەکە بریندار وەرگرتنی چارەسەری پێویست ڕەوانەی نەخۆشخانەی فریاکەوتنی شەهید هەژار کران سەرچاوە هاتووچۆی ڕانیە,1
خۆپیشاندەرێکی مووسڵ پارەم قەرز نەکردووە بۆئەوەی کاری پێبکەم ناهێڵن کار بکەین,1
پارێزگاری تەندروستی باسی پڕۆژەکانی خەڵک,1
وێنە مەراسیمی گەیشتنی قوباد سلێمانی وێنە مەراسیمی گەیشتنی بایدن فرانس وڵاتی بەڕازیل,1
وێنەشارەوانی دهۆک هەڵمەتی لابردنی کۆشک عەرەبانەکانی شەقامی سالمی ناسراو سەهۆڵەکە دەستپێکرد فۆتۆزریان محەمەد,1
ڕووداو پێشنیازی عەممار حەکیم گۆڕان پارتی ئاشکرا,1
بزوتنەوەی پارتی سەرەخۆشی بنەماڵەی د فەرسەت سۆفی,1
فەرمانی نەوشیروان تاڵەبانی وەزیری ئەنجومەنی وڵاتی چین 700 پارچەی زەوی مامۆستایانی زانکۆی کەرکووک تاپۆ ناکرێت,1
ڤیدیۆ کردنەوەی ئاگری نەورۆز هەڵەبجە,1
کۆڕۆژ کریستیانەکانی وڵاتی عێراق جیهان ئاهەنگی کریسمس دەگێڕن,1
باوکی محەمەد ڕاپۆرتە پزیشکییەکاندا دەرکەوتووە محەمەد چەکی فۆسفۆڕ بریندار منداڵە بریندارەکەی ڕۆژئاوای ئەمریکا قسە کوردستان24,1
ئیمارات فراکسیۆنی پیران ئەنتۆنی بلینکنی وتەبێژی دەرەوە پەسەند کرد عێراق پەرلەمانی پیران ئەنتۆنی بلینکنی بەڕێوەبەری دەرەوەی پەسەند کرد,1
ڕووداوە ڕێگەی سەرەکی کۆیە دوکان ئێوارەی ڕوویدا ئەنجامیدا هاووڵاتی گیانیان لەدەستدا,1
گۆران عوسمان کارمەندی بەشی چاودێریی چڕ نەخۆشخانەی فریاکەوتنی ڕۆژئاوای مووسڵ کەسە وڵاتی تورکیا ڤایرۆسی کرونا کوترا وێنە بڵند تاهیر ڕووداو,1
جەبار یاوەر لایەنەکانی سەربازی ئەمنی پەرلەمانی ئەوروپا هۆڵەکانی کۆبوونەوە پابەندی ڕێککەوتنەکان دەبن کۆبوونەوە ڕێککەوتنەکان جێبەجێ دەکەن جەبار یاوەر پەکەکە ناوچە کوردستانییەکانی دەرەوەی ئیدارەی دهۆک لەساڵی 2020دا 230 کردەوەی ئەنجامداوە,1
گوتەی مەسرور فرانسیس پارێزگاری وڵاتی چین,1
سوپای چین فەرمانی ڕاستەوخۆی شاسوار فەرماندەی گشتیی هێزە چەکدارەکانی بەحرێن تاقمی کەتائیب حزبوڵڵا کەتائیب ئەلشوهەدای سووریا بۆردمان کرد پاپا تۆڵەی پەلاماردانی هەولێردا بڕیاری هێرشەکانی داوە,1
بەغدا ئامادەکارییەکان پێشوازی پاپای ڤاتیکان تەواوبوون دەچن وێنەکان بڵند تاهیر ڕووداو,1
ڕاستەوخۆ دانیشتنی حکومەتی ئێران دەستیپێکرد,1
پۆلیسی مووسڵ تۆمەتی تەقەکردن دەستگیردەکات,1
ئەوەی میدیای ساڵێکی سەختی تێپەڕاند,1
